text,label
आर भचयहममत असल तर समर यउगच तय नरपम कतर सरख भक नकस परसदध सठभयखळयच कतर पण ओळखत नसलतझय तय aimim फलत 3rd class परट लहय bjp च नजयज औलद आह ह परटकडन सडन दल रसतयवर भकयल,1
आरगय वभगचय परकषच घळ झलयनतर आपलय सवयपरमण तयचह खपर फडणवस सरकरवर फडणयच कवलवण परयतन रजयचय आरगय मतरयन कल पण मळत महवकस आघड सरकरनच 4 मरच 2021 रज जआर कढन नययलयचय आदशन य ससथल समवषट कल आह,0
आजह कणलच पटरल डझलचय वढललय दरन फरक पडत नह असच दसत आह करण सगनलवर 180 सकद जर दसत असल तरह कणह वशषत चमच लचर आण पवरगरस भरषटवद करयकरत इजन बद करत नहत,0
तयन महणतय आण त कत बलतय र महरजचय अपमनवरइथ तर थड शहणपण दखवशकष वहयल पहज महण कण थबवलय र शकष दययपसन,0
अर गड त पतपरधन आहत समनय नगरक नहत तयचय सरकषत तसभर ह कम खपवन घणर नह तजय गडत दम असल तर सरकष शवय फर बघ,1
दम नसल फन करयच तर तझ नबर द म करत चमचय तल महत आह मझ दम कय आह चडडय उतरव शकत म भकस आघडचय औलदचय चमय आजमव नक आजमव नकच,1
मद समरथक अस कव महवकस आघडच समरथक अस दघ सदध एकच दवणच बल आहत दघन सदध सरकरचय चक दसत नहत,1
कह कह वयकत कत खळचट अस शकतत,0
रहदय ह सहबइथ वसल थबल आह तयच टशन आह सरकरलअसलय कमसठ वळ कठ आह तयनअसल दलदर न bhikarchot सरकर नई बघतल कध,1
जल आल हनद न मटवणर आईघलय त मलयवर म पढ वटन तझयसरख च लक समजत तढ नरमण करतत तझय तडवर कतर तर मतयल यईल क,1
असल नलयक आमदर महरषटर वधनसभत आहत पवर परयवहट परटच पसलल बडगळ आह दवत_शवछतरपत,0
टळक व मनवदयन शवजयत उतसव छट करणयसठ गणश उतसव कढल सवसत_वजञनवद,0
आर परदप जश सरख मणस उडवन घणर जत तमच मल शकवयल लगल क बललयशमनय नट बलत यत नह क,1
मदचय डगल बरबर झबल अजन झप भजप सबत,0
1455721550502526991 20211103 022038 0000 Sayaji06192130 तमह भजप वल सगळ मरठ भय फतर महरषटरदरह मरठदरह गजज दलल गलम आहत तमच परवज तच जयन छतरपत सभज महरजन पकडन लवल वतन सठ तमह तय कळत जनमल आल असतत तर तमह पण वतन सठ महरजन पकडन लवल असत इतक नच लभ आह भजपवल म,1
अशन कय बलणर आत त समरच महणज घरत नह दण अन मल बजरव महण अश गषट असल,0
ज वर ह सधसधपणच रजकरण चलणर आण यच रजकरण चलणर त वर तर भरत कधच महसतत आण परण हद रषटर हणर नहसगळच रजकरण नलयक आण नच,1
ह सर बबरमत नवच नव दश जतऊददन नवच मनसपतर परधन अन खवब चलत हरबल गज मतर कबड रव मखय घरमतर,1
रजकय लककडन एक गषट आवरजन शकल पहज त महणज तयचय मलमलच हणर आतरजतय ववह सहळ आपण आपलय रजकय लकपसन नक तय गषट शकत आण सवतचय आयषयच वट लवन घत love IntercasteMarriage IndianPolitics,0
इतर दशमधय मल ह रमटक वतवरण नरमत झलयमळ हततभरतत बऱयचद मल हतत त पवसमळ थडमळउनहळयत खप उकडत महणन ज कम कपड घतल जतत तयमळलईट गलयमळ घरत कणह नहय करणमळ हतत परमच परतक एखदच असत तयतल,0
हय महल पलसच कतकसपद वहडओ पहल क बशदध परगरसतल कल मदत Rajeshwari InspectorRajeshwari ChennaiRains2021,0
बळ आदतय सकळ पसन वहडओ गम नह खळत आह लहन मलचय बल मनश अस खळन कय मळवल,0
महगईवढ कम करणयसठ आण रजगर वढसठ य अरथसकलपत कणतह ठस घषण नहकरपरट टकस १८ वरन १५ कल मतर परपतकरच मरयद वढवण आण करच दर कम करणयबबत कणतह घषण नसलयन मधयमवरगय नकरदरचसमनय करदतयच पनह एकद नरश झल आह,0
य गरथतसवमधय मझय वढदवसनमतत गरथन मझ तल करणयच मनस नमरपण नकरत गरथनच गरथच तल करणयच सगत य गरथ तल मधल सरव पसतक शळल भट महणन दल,0
आज जलन यथ शवसन नत अरजन खतकर घटळ च पठपरव जलन सखर करखन वझट आण सदसय शतकऱयश चरच जलन ए प एम स वझट अधकऱयश चरच,0
मकड च हत कलत,1
कगण रनआऊट जवळ कम नह महणन पस नहत महणन त टकस भर शकत नह एवढ सबळ परव असतनह कदर सरकर तल Z पलस सरकष दऊन लख रपय क खरच करत आह आण तचयवर कयदशर करवई क करत नहनलयक लकवर खरच करण सरकरन बद कल पहज,1
अधकषक अभयत आकड यन धरवर धरन तयठकण ठयय आदलन कल ठयय आदलन कलयनतरह नगरगटट अधकर बकचय वज जडणसठ सकरतमक दसत नसलयन म अतयत आकरमक भमक घतल आण जपरयत वज जडण करत नह कव तस आदश दत नह,0
त नकक चतय आहस ह त तझय आई ल कवव शजरचय ककन वचर,1
वडटटवर ल तमच करयकरम करयच सदध गरज पडणर नह तयन महत आह मनस च बडक महनगर पलक परयत डबक डबक करतल मग गयब हतल,1
आजकल हस खप वढल आह ISIS लषकर ए तययब जश ए महमद च परवकत,0
चतय बनवतय ऐक नक यच,1
हरमखर औलद हच जर तझय आईबददल बललल आमह तर चलल क उततर द हरमखर भजप चय गटय पळव कतरय,1
टकससमधय टरमपच लकपरयत सरवत कम आह तथ भरतय लक खप जसत परमणत आहत तयमळ तथ तयल झक मरन जव लगल,1
आत य महण मत मगयल बघ लक कय कय दतल तडत समजल बलन घ महण जवढ बलयच तवढ मदच घऊन जकल आण बत पह हयचय,1
बरख घतललय महल बक लटर वटतत बरटश खसदर बरस जनसन बरटनमधल रजकरण बरखधर मसलमन महलवषय उघडपण तयच मत वयकत करतत भरतत अस कण बललयस तयचयवर धरमध अस शकक मरल जईल,1
सवम तनह जगच आई वन भकर,0
पलवम यनच घडवन आणल यच अरथ,0
दरदव लक पकसतनत गणपत बसव शकतत पण भरतत नह,0
रजयभर चल असललय वदयपठ सवयततत बचव आदलन यच महत दणयसठ आज रतनगर मधय पतरकर परषद घणयत आल यवळ ककण परदशमतर अमत ढमस द रतनगर जलह सहसयजक ईशन पळकर आण रतनगर शहरमतर कसर नईक उपसथत हत NoPoliticsInUniversity,0
हथरस मधय बलतकर झललय दलत मलल जबरदसतन जळल आण आज दलत बधवचय घर जवणयच नटक करतन अजय बषटल थड सदध लज वटत नह शवट फकच चल आह फकटच नटक फक कडनच शकल आह,1
अभनदन भऊ परट कठ आह सग ययच समजत,0
रजनम खशयत ठवन ICC च सपरध खळणर पहल भरतय करणधर बनल वरट कहल,0
तझय बपल उडवल असत तर हच महणल असत क त करच तटलल कच तमचयसरखय भकतचय गडत खपसयल हव,1
आपणस कळवणयत यत क सगणक परचलक ह एक यवशकत आह आण हच यवशकत मटय परमणत सवत चय फयदयसठ वपर सगणकपरचलक,0
हरमखर आह सल परदशत रहन अककल शकवत नहम,1
अर मद गलम करण तयत कणतयह आधनक गषट आलय नहत महणन तर आज make in India यजन चलवव लगत आह आण कदर कय आज खजगकरण करत नह फर आध पसन चल आह पण st च तस नह रजच 6567 लख st ल फकटच मळत आहत तर सध तटपज असणर पगर वळत मळत नह,1
चयतय जमन वयवहर 2005 ल झल आह,1
यड आह बर झल गज मरन बल BJP la कळल कनल पदमशर दल आह लयक तर आह क य नशड च,1
वहन कत नच असतत न लक मग अमर खन च बयक बलल हत मल भरतत सरकषत वटत नह तवह तमचय हयचय करयकरतयन तयन दशदरह बलल हत तमहल रय बलव आमह तमह बहर ल जन Please live concert खप हतत तकड अगद लगनत सधद,1
बई न शकषक दनचय कट कट शबचछय आशच लकन गडवत ज फलत च खट नलज दउन आन दसरयन सघ अधभकत महणत ज,1
चबकन फडल पहज अश लकन,1
अगद बरबर ह हरम तमहल जखतयत तमह घर दर बद करन बसलत क त दरवर दगड मरणर पण अगवर गलत तर रमरम करयल मकळ,1
105 आहत गडचटय ज जसत पस दईल तयच गडच चटक लगल आह तमहल,1
फदरचय सखय बघ एकद एकट भजपच ३० आण तझय २ बपच मळन कत ३६ जसत उडत जऊ नक खलन बब लवत आमह खल आल खलन घसत आण वर तडतन नघत,1
एक दवसत एवहढय मठय सखयन लसकरणच आतपरयतच ह सरवधक आकडवर आह य कमगरबददल आरगय यतरणच अभनदन,0
फसबक लईवह आज सधयकळ ५३० वजत कलल_वसतगड बरज_सवरधन करयत अनमल_यगदन दणऱय दतयच_ऋण_वयकत करणयसठ शरमक चदरशखर धनवतर य फसबक अकऊट वर सहयदर परतषठन हदसथन,0
आमच दवत म नमदर हसनस मशरफ सहब गरमवकस मतर,0
IPL ललवचय पहलय दवश य खळडच बलबल IPLMegaAuctions2022 IPL2022,0
नच चद सठ आह यचयसठ नवन शबद शधव लगल,1
इटलयन बई डसल तयवरन कहतर बडबड मटरशडसठ कजरमरग कनसल झलयमळ नशक पणयत परयय जग बघयच घषण कथळ नरड छतड ह ह वल शबद वपरन 34 डयलग कदरचय नवन बब,1
कलयण नगर महमरगवर अपघत उलहसनगरच नगरसवक अजत गपत यच नधन MaxMaharashtra,1
गलम शणकड फकत चटगरसठ पळल जतत सतत मतर मदबदध मलक आण तयच यड पलवळ उपभगनर,1
परसदध सठ हफहफलल भजप न सडलल बनडक दमपतय यचय तकररल करच टपल दखवल जईल,1
सहब सदय तर कलज ऑनलईन पदधतन च चल रह दय जपरयत ओमकरन व करन च रगनसखय कम हत नह तपरयत,0
त चट आमहल शकवणर क बललयतझ नट तकड घल कळय,1
मग ज 1200 मतन नवडन आल त तझ आजज आह क र चतय,1
तयत तमच रल कय तन सठ महरषटर बद कल हत आण दशमख फरर हत करटन डग लल कल तवह शरन आल गजब च हतय खगरस गलम सडस,1
भजयम चय रषटरय अधयकष ख यन आज महरषटरतल सरव यव मरच जलहधयकषश चरच कल व करन कळतल सव करयच आढव घतल महरषटर अधयकष यचय अधयकषतखल व,0
मग तमह तयन सध क दतय सरकर असथर करणयच 28 बळ गल तवहच मगणय मनय क नह कलय एकण सरकर हरमखर आहत,1
सतशभऊ कशल पडत दसऱय पकषचय लफडयत गणश नईक अड सनस नरब अड सनसच तळ उचलयच तयर ठव,0
इसलम दशतन हकलन लवलयन परचड आतमवशवस नरमण झलतयतनच मजहददन तलबन अशय सघटनच जनम झलल आपण पहतरशयचय सनयल हकलन लवलयच बढई मरतन ह लक सयसकररतय ह वसरन जतत क त सनय USSR च हत व तयह सनयत 1991 नतर नरमण,0
तयर आहत न तमहल फकत एकच गषट करयच आह एकच,0
अर मदरचद भडवय तझय गडत पय आयघलय,1
आरयन खन जवळ डरग नह भटलNCB महणज आज पशच डल परण झल वटत आपलय दश शरमत खन जर कल तर जमनत वर सटत असल कयद दशसठ फरच धकदयक असतत,0
तमह सरव पकष एक मळच मण आहत तयतलय तयत शवसन आण रषटरवदच नत जसत नच आहत,1
बल गटस सरख नच मणसच य जगत जग शकतत यच सग सयर आपलय दशत दखल आहत त कण ह पतरकरन चगलच महत आहत य दरडखरन समनय मणसल अकषरश भकल लवल आण सवत लसचय व अनय औषधचय उतपदनतन बककळ पस कमवल आण करनच षडयतर रचल,1
ह जर तझ भष तमचय रजकय बपल सग क MH च नद नय करयच GU न कवह तयचय चट अड भकतन लज वटयल पहज जनततल रषटरदरह ज रषटर दश वकन टकतय व तमहल चयतय समजन तमहल नकल हदतव सगन खरस जकत,1
आर कळय कध तर त तझय वभगचय नगरसवकल रसतयबददल परशन वचरल क हत भर लगल आण चललय दलल सरकर ल वचरयल,1
शवसन पण जलह सहसपरकपरमख ज आपणस वढदवसचय मनपरवक शभचछ,0
ह पलल कतह डग आपट दत आबडकरगधनहर यन जगत मनयत आह यडय कभच अध भकत,1
मबई मधल झललय नरभय परकरणचय नषधरथ आज अखल भरतय वदयरथ परषद जलनचय वतन गध चमन परसरत महरषटर सरकरचय वरधत नषध वयकत करणयत आल,1
बघडच जहर नषध,1
जर तमह जसत आहत पणयवन सवपन आठवतत इथ कधच आठवत अजन आठवन,0
फटकयच मळ पटव तश ST करमचऱयचय आतमहतय चलयत आरगय भरतच घटळ बमब सरख परचय आयषयत फटत आहत वजतड महल अतयचर वढतच आहत अन रजयसरकर रज कदरकड बट दखवन सवतच नगडपण झकयच कवलवन परयतन करतय,0
धळ शहरतल भ ज य म चय मडलनहय बठक पर पडलयमगल आढव व आगम करयकरमबबत चरच करणयत आलभजयम परदश सचव धळ शहर अधयकष व महनगरतल इतर पदधकर उपसथत हत,0
ह झड वरषनवरष कयकय लकषत ठवतत trees green forest climatechange,0
IPL Mega Auction धनच लडकय खळडल वल नहच मसटर IPL रनच करकरद सपल,0
एक चरस गनहगरल वचवणयसठ आपल कह मतर जयपदधतन रज नगड हऊन नचत आहत ह अतशय दखद आह महरषटरचय इतहसत ह कळ घटन कयम लकषत ठवल जईल नरलजजपणच कळस सर आह,1
कल व तयचय भव वटचलस शभचछ दलययवळ करड परशकषक वजदर सग अनल वघ हमत दशपड आद उपसथत हत,0
IPL 2022 आयपएल ऑकशन आध मह पहचल चननईल जणन घय कय आह करण,0
खर आह टवटर आण जओ मळल महणन कह ह टकतत लक,0
कत वरष पशचम महरषटर भकरच शपपथ घउन मशरफ सतज पटलसरख सड नवडन आणणरकय करतत कय ह लक समर आललय परतयक कमत पश खणर ह सनच आण रषटरवदच पलवळ कत दवस पसणर,1
मरठत बल र बललय,1
य लळणय लळणयत भगव कध हरव झल कळलच नह,0
आदरणय यन छतरपत शवज महरज यच सपडलल पहल पतर रझचय पटलसबध दखवतन इतहस सशधक व लखक डकदर फळक डफळक यच शवशभ छतरपतचय रजकय व परशसकय वयवसथवर दडग अभयस आह ३७,0
तझय आईच गड नलय तल जनतन लकसभ नवडणकत पडन घर बसवल आह आईघल क तझ नट रह क,1
टवह 9 एक पतरकरल तय गजडच बच धवयल बगलयवर ठव नहतर मधयमन पतरकरतच सतर नच पतळल नऊन ठवलय,1
जगत दन परकरचय वनसपत आहत एक आपल फळ सवत हन दणऱय उद आब पर कळ इ दसर आपल फळ लपवन ठवणऱय उद गजर मळ बटट कद इ जय आपल फळ सवतहन दतत तय आयषयभर पनह पनह फळ दत रहतत,0
सर इथ समनय मणस झक मरन घरत बसल आह न मग ह कण मठ यतत वधवन खप मठ हलगरजपण झलय ज कण वभगय सचव आहत तयन नलबत कर तवरत,1
यच न पवर कटब वरदध कत लखचय सभ घतलय हतय ह वसर नक मतर आज उचच नययलयत अणण हजर गल महणन झक मरन सरकरल गनह नदवण भग पडत आहयच सरकरन गल ३ वरष यच परकरण दबन ठवल हत ह मददम सगतय,1
सवधन इतक पण कमकवत नहय तय भकऱय परवण तरडय ल उगच चरचत नक घऊ झवणयल,1
मद अरधवट ददध फलत कहपण परव नसतन लह नक मसलम समजल वईट वट नय महणन इतहस ह सवतचय मननसर बदलत यत नसत,1
सदर बठकत य उपकरमल चलन दणयकरत तवरत नध वतरत करणयच नरदश मउपमखयमतर महदयन वतत वभगल दल आहत modelschools,0
महणज पटरलडझल भव कम करणर बकच रजय च,1
ए कतरय लयक बघ,1
य आईघलय चनयच लइटच मळ नट एक आठवड ब टकत नय वहयरस वरष हऊन गल तर अजन टकलय करनवयरस,1
तझ बप कण आह त शध घ झट आध लयक बघ आध भरटय सवतच,1
एवढ अपमन कठल परधनमतर सहन करल म असत तर सरळ रजनम दल असत,0
भरत दशल टकदर धरमक असमत असललय धरमचय ठकदरपसन मठ धक आह तयमळ दशल धरमक गलम हणयपसन वचवण ह आतत परतयक नगरकच करतवय आह,0
महमनव ड बबसहब आबडकर यचय महपरनरवण दननमतत सकळ ड बबसहब आबडकर ससकतक भवन लहगव इथ परतम पजनबदध वदनअभवप मडण व परमख वकत मकरद ज ढवळमहरषटर परत समरसत गतवध सयजक यन समरसत हय वषय वर मरगदरशन कल,0
यवर वद घलयच नह आह उदहरण दययच मग दखल दययच यल कह अरथ नहयथ चकच कय य बबतत महटल आह सतय हच सतय असत,0
तल मस कल पण दत नह कण भकऱय लयक तझ आध मग बकच बल यडछपचतर ल कपळवरचय ककवच कळज आण तय डककर तडय दरकरल तयचय ढर कम हणयच भतमहणन दघ जण दणदण लटत आह जनतल,1
अगद बरबर ह नरलजज हगऱय भतरय मखयमतर परट टईम कवह तर यत आण फल टईम च पगर खत,1
तई आपण घतलल ह भमक रसतच आह बक कठलह अस रषटरयकत अस कव खसग अस बक करमचर अधकर ह अतयत उरमट वगणक शतकऱयन दत असतत तयन लगम घलण आवशयक आह वळवळ नतक समजवण दऊन दखल त बधत नहत,0
शवरय_अस_शकतदत जयवळ वषय रकषणच यत तवह छतरपत शवज महरजपकष मठ दवत कणतच नह,0
शणकयच नवन सरवधरम हरबल नवर करटत तडवर पडल र मफवर भगर,1
मग क आई घलयचआध लककय,1
अखल भरतय वदयरथ परषद रजपर आज द १९ नवहबर रज झशच रण लकषमबई यचय जयतनमतत व महल शकत दननमतत रजपर शहरतल महल पलस करमचऱयन रख बधन समजक बधलक व बधभव यच सदश दणयत आल,0
य आईझवडय फवडय तझय आयल ठकत क,1
भडखव तझय लवरस बपल महणज तय फकडयल एक तर पतरकर परषद घययच हमत आह क दम लगत जनतचय परशनन उततर दययल,1
ह सन भरतय रझरवह बकतन पदधतशरपण बहर कस कढयच त वमनतळपरयत कस नययच तयच गणवतत कश तपसयच अस अनक परशन तयवळ उपसथत झल हत repost,0
शगर असणऱय लकसठ अश गलब जमन पर दययल हव अस वटतय,0
कळ उतपदकचय ववध मगणयच नरकरण करणयसठ रकष खडस यच बठक घणयच मगण,0
जबबर जननट,0
शवसनरषटरवदत रड MVA,0
ज जददन लढत त वजत वजत पनह यतय ३ डसबर पसन आपलय जवळचय चतरपटगहत Vijeta WeareBack VijetaBack BacktoCinemas Releasingon3rdDecember,0
तझ आई चदन घतलय त महणन कडव आहस त bhadvaतझय आयच puchcha तडल झवन झवन,1
मतर भव कल रतर मझ Crush आल हत आमह रतरभर मजज कल म अर पण सवपनत न मतर ह पण तल कसकय महत म करण झट तझ crush रतरभर मझय सबत हत,1
आतमनरभर भरत मरगदरशन कदर शभरभ दनक १६ डसबर २०२० वळ सकळ १०३० वजत,0
सततचच भकतसततचच परत महवकस आघड च नत 2YearsofMahaVinashAghadi,0
कस आकरल जतल बहरच ह कणतयह ससथल सवकररह नह करण यमळ अरजक मरमर वद नरमण हतल आण यमळ भरषटचर हईल सर मसक घलण आवशयक आह परत 10000 रपय दणयस सगण ह कवळ कठरच नह तर महरषटरतल नरकषक रज ल आमतरत करण 5,0
ह मणस वहन बहर गलय क गपचप गलब जमन खतय सर आण आज भज बनवन हदद पर कल आह य इसमन,0
भजप चय परवश नत परमण जवह कशर वघ न पस खलल तवह तय रषटरवद हतय,0
१९८९ त नवहबर २०१९ तस वरष शवसन एकतड हत नवहबर २०१९ नतर दतड झल क,1
मळत तमच पकष रमल मनत नह तमचय नतयच हद बबत असलल वचर तमहल महत नह कय रजकय फयद मळवणयकरत फकत मसलमन यच वपर तर पण तमह नगरगटट हऊन बलत तमच कवलवण धडपड क आह ह समज शकत,0
आई झवडय,1
History TV Discovery National Geography हय वहनय मरठत असलय पहज तयन मरठ Feed सर करव महणन सरकरन तयन अनदन दल कव इतर कह यजन आणल तर हयच परचड फयद महरषटरल हईल,0
थडमळ एकगरत वढत महणन सहमह परकष थडत असयचय शवचय_सपसमधन,0
ह अमरवत शहरत घडल त दरदव महणव लगलअमरवत जलह ह रषटरसत तकडज महरज सत गडगबब भऊसहब उपखय पजबरव दशमख महणन ओळखल जत आण अश परकर हस हण ह दरदव,0
आमह जय batch ल शकल त सगळच वतरट हत मम एकटच सजजन हत,0
तझ हलल च पदस र तल कय आई बहण सगळ एकसरखच फकत मल कढयच मशन,1
ह य भजप वलयच नच आण हरम मनसकत सगळय भजप मधय अस नलयक नत भरल आहतज वयकतक टक करत असततहरम लक,1
कय दवस आल रजकय पकषचय दवणल बधलल दलल पतरकर दसऱयल दशभकत च परमणपतर वटत फरत आह,0
परतपर गर ड जयत आठवल यच तजसव वचर सथलपकष सकषम शरषठ ह सदध करणर वयवहरतल एक उतकषट उदहरण महणज भरत आण पकसतन ThursdayMotivation ThursdayThoughts,0
Admin Mc BC BSDK आईघलय कभकरण क अवलद गड भडवय Chutiya,1
ज हद असन हदतवल वरध करतत अशय हजडय लकपसन,1
वझ परम बर ल सपरट करणर मह डकईत खर मह वसल करणर सनय सन पपप क टम,1
गरज नह 1947 ल सवततरय मळल नह तवह दशच दन तकड नहर व गध न कल वर तनज धनज सभज ह पण शहदच आण इगरजचय वरदध लढल व शहद झल त पण शहद च,0
महरषटरतल सरवत छपर रजकरण आह पडळकर,1
दश जर फडणवस ल दल तर कय चद हलवत बसणर क,1
सततच मसत पहन मसत जनत महणत ह नकक रषटरवद,0
तरण भरत मधल बतम आह करपट खरशचन सगळ,0
अर शबडय बपल वचर एकद मग ४१ पगर वढ दल हत क य आध कणतय सरकरन खजग कषतरत लक ८१० हजरवर १२ तस कम करतत आण यन एवढ वढवन पण अडन बसल आहत कदरत भजप सगळय सरकर कपनय वकत आहत आण रजयत वलनकरणसठ भडकवत आहत अककल वपर जर,1
टप टप च रमक आण गल जग ज य गणयत असललय katrina चय एकसपरशन मध कह फरकच वटल नह भड,0
हसतकषपच अश वढत उदहरण हलल ऐकणयत यत असन य गषट मल यगय वटत नहत तयमळ पढल अधवशनत ह वषय एकतरतपण मडणयच आमह परयतन कर,0
नकर करतन तमह जथ कठ असल तथ तमचय करयलयत यणऱय आपलय मत भगनन आपण सनमनच वगणक दय तयच परशन समजन घयशळकर महवदयलयन मलन कण तरस दत असल तर तयच बदबसत करमहरषटरच वरसइतहससमजक लढचळवळपरपर समजन घय,0
दशच सरव सपतत कवडमलन वकणयत यशसव आण पळपट महणन लकपरय मदझच रजच 2 कटच सरकष वयवसथ आत बद क मग वचतरबई बर नवडणक लगलयत 5 रजयचय पलवमसरख सनक हतयकड घडवणर क अतरक हलल क दगल घडवणर बक चटतरह,1
यशसव गहमतर अमत शह ज,0
उततर चकच असणयच शकयत जर कळ ५ असतल तर नट कळत नह,0
हय महतऱयल चगल ओळखल आत ह खप नटक बज आह परशन आण तयच उततर बघ महनलयक,1
भरतय जनत परट च रषटरय सटर परचरक पपप भगव फडकवणयत मय दश भरत ल परत आल आह Welcome कर मतरन,0
Bail_Pola बल_पळ 6 ऑकटबर नह दल परणच पळ तर रग मनत धरणर नह फकत वचन दय मलक मल म कततल खणयत मरणर नह बल पळ सणचय सरवन हरदक शभचछ CMO_Maharashtra Sachin_Ahir Aditya_Shirodkar Shivsena_Maharashtra Shivsena_Pune,0
तय बयलय पलकमतरयच आजन परयत झप गलल नह त झपणयपलकड कहच कर शकत नह,1
झवयल पण कण यत नह,1
पलवम च मतर एक पण चकश झल नह,0
जयल रवण समजल नह तयल रम कय घट कळणर आह बभषण गददर झल नसत तर रम कधच जक शकल नसल असत महणन महणत आपलय लकपसन सवध रह,0
भडखऊहरमखरमदरचदनपसक परवण_तरडय च नबर घय आण हय आईघलयल जब वचर,1
रजसथन मलच सलपक पचच Desigirl Chawatkatha Hotmulgi Virgin,1
Nahi mhanare assal deshdrohi मदरचद घडशय अमचय बप ल मरलपहल दहशतवद भरतच,1
वडलच तकड कल आण बगत भरन झलमचय कठवर फकल पललव जश,0
अमरठ भषत टवट लहत आहत महणन वचरल करण चहत मरठ महरषटरच भष मरठ चनल दखल मरठ त,0
कह लक सदर ल अतसदर बनवतत अतसदर,0
अर कण महटल मद महरजचय वर आहत तझ वडडटवर महरजचय पयवर पय ठवन हर घलत हत तवह त कणतय बळतलपल हतबर त जऊ द तझ अमम त एटनय मयन तच एखद कलप द जयत तन शवज महरज क जय अस महटल असल नह तर फट यथन आत,0
चतय आह त टवटर हडल बघ मग कळल त चतय क आह,1
Debate मधय बलतन उततर नसल क मझ आईबप जत य सरखय अनक गषट कढलय जतत जयन मल तळमतर फरक पडत नह ह पण वचणर उततर दणऱयच लयक ओळखन जत,0
कध शरमत बनणर आपण,0
आपलय परयकरवर परयसवर जवपड परम करव पण सभळन क त जणणयसठ ९ जनवरल नकक बघ एक परम गत दव महण वतल,0
Fake news आह ऍडझवय तझ पण लगल tweet delete कर शकडय,1
ओ गगनभद गपप सकळच डकयवर तल घलणयपकष आत थड रतरच घल महणज तमहल शत झप यईल आण सकळ आमच कन कम झवल जतल,1
परव बजप सवत एक तकड तकड गग असणयच,1
भसडचय तझय सरख 100 लक मझय मग फरतत औकत तझ बघआण ह बयक सरख हजड चळ सड नक तथ शहणपण झव नक भसडचय आमच ववर सगळ कड असत जसत बललस तर सरळ बक त समजन ज ढगण लपवत फरशल परण बदरतन हशबत रह,1
सहजनद चकतन खडकपडयकड रसत रदकरण ककरटयझशन रखडल आह सहजनद चकतन चकणघर रसतयवर भगव तलवचय बजन अनत रजनस झपडपटट वल कचर टकतत भगर बजर यच चचळय रसतयवर बसस टरक उभ असतत,0
तय चतय गड लगणर कबज,1
Desi झवडय सहल च कथ,1
तयल कहच नह कळलल आह बस दन तन चतय महणतहत वईट आह बजट मग तयन पण हत धऊन घतल,1
यचय गललतल कतर पण यचयपकष कम भकत सवभमन वकललयच कय औकत सरकर वर बलयच,1
महणज मदरचद पन च पण एक लमट असत त पण आत य भडवयन करस कल लज बळग र हरमयन तयचयच शततल अनन खतन तमह IamWithFarmer FarmersProtest,1
जयवळ आपलय दशत रजकरणयचय टपय सपणर तयवळ दशल नत मळल,0
शरमत रगल आपण घरत आहत न घरतच रह मशल पहयल आण बपल झवयल शकऊ नय,1
ह भडव ज एस ट च दणकर सरवधक महरषटरकडन ओरपन महरषटरल भकर महणतत शजरचयल पपप महणन हक मरणर ह औलद आह,1
ससवगतम भवडय अससल गवरन मरठ हव हद चधगर चलणर नह,0
त मसलमन झलल असशल,0
यल कमधद आह क नह मरठ सनम शषठत तझ बदनम झलल आह यच ह जर लज बळग फकत नवच अभनत आहस कमच नत,1
लसकरण वहनसबत वदयकय अधकऱयच नयकत करव ससथ चलकन शळत कवड नयमच पलन हईल आण पतर वदयरथयच १०० टकक लसकरण हईल यच दकषत घयव वदयरथ शळत दखल मसकच वपर करतल यकड वशष लकष दयव,0
मरठ मधल आज परयतच सगळयत भर web series कठल असल तर त हच आह कणह चकनह miss कर नक अशय गषट नहम बनत नह,0
तमचयसठ वर ह एखद डकटर इजनअर कव नकरदर न शधत एखद वडपव वल शधयल पहज करण तमचय एवढ परम वड पव वर दसर कण करत नसल,0
शवसनपरमखबददल बलतन थबड सभळ नयतर फडन ठऊ यडझवय,1
ST Strike परवहन मतरयसबतच बठक सकरतमक करमचऱयच नलबन मग घणर पनह एक चरचच फर STstrikeTransportMinisterAnilParabSTstaffMLAGopichandPadalkarMLASadabhauKhot,0
दव आपलयल सबदध कध दईल क मद कयम गजलल गरसललच ठवणर महदय नसत आफत कशल ओढवन घत क खगरस बलघवड बलबचचन हणर सधर र सधर,1
दलस जमन मळलय नरदष मकतत नह झलय जनतल कत मरख समजल हदद आह चटगरच,1
FIR टक इकड आण आण भडखउ लकन मसकय बधन इकड भर चकत दय फटक दसर हरम धजवल नह पहजत करल इतक आमचयसठ तय रजयशसनच कशल वट बघयच,1
मझय मत तझ फमलच चतय असणर,1
शटट उपटयचच कम दल आह सदय फसवनस ल,1
370 हटवल गल पण मदन कशमर पडतच कह पनरवसन कल नह मदज चय परधनमतर चय करयकळत लख हद कशमर मरल गल तयवर कण कहच बलत नह जयवळ कशमर पडतच हकलपटट झल तवह भजप चय पठबयवर कदरत सतत कणच हत,0
अय छपर एखद परव दखव बर अस महणल महणन आण एक लकषत ठव खडण मगण वसल करण गरबकडन पवतय फडण यपकष आदरन दणग मगतलल कधह बरबक तझय सरखय शळय वडपव सठ झगडत असललय न यवर न बललल बर छपर,1
